ISBN,Title,Author,Publisher,Pages,Date Published,Binding,Synopsis,Language,Edition,Dimensions,MSRP,Image,Status,PageNumber,Volume & Issue
0-8070-6603-6,"I, Carmelita Tropicana: Performing between Cultures (Bluestreak)","Troyano, Alina",Beacon Press,220,2/15/2000,Paperback,"Alina Troyano's One-woman Shows, Plays, And Essays Have Astonished Audiences And Readers With Their Creativity, Humor, And Crackling Political Energy. I, Carmelita Tropicana Offers The First Comprehensive Collection Of Her Work, From Memorias De La Revolucion (with Uzi Parnes) To Your Kunst Is Your Waffen (with Ela Troyano). Plays / Performance Script -- Memorias De La Revolucion / Memories Of The Revolution (by Carmelita Tropicana And Uzi Parnes) -- Milk Of Amnesia / Leche De Amnesia -- Chicas 2000 -- Sor Juana: The Nightmare (a Work In Progress By Carmelita Tropicana And Ela Troyano) -- Screenplay -- Carmelita Tropicana: Your Kunst Is Your Waffen (screenplay By Carmellita Tropicana And Ela Troyano) -- Short Performance Scripts And Essays -- The Conquest Of Mexico As Seen Through The Eyes Of Hernan Cortes's Horse (by Carmelita Tropicana And Uzi Parnes) (excerpt) -- Performance Art Manifesto -- Radio Spot For Wnyc -- El Recibo Social / The Social Visit -- Food For Thought. Alina Troyano With Ela Troyano And Uzi Parnes ; Edited By Chon A. Noriega. Includes Bibliographical References.",en,,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.64 Pounds, Width: 0.5 Inches",19,https://images.isbndb.com/covers/60/34/9780807066034.jpg,Success,138,22.3.4
0-8070-6603-6,"I, Carmelita Tropicana: Performing between Cultures (Bluestreak)","Troyano, Alina",Beacon Press,220,2/15/2000,Paperback,"Alina Troyano's One-woman Shows, Plays, And Essays Have Astonished Audiences And Readers With Their Creativity, Humor, And Crackling Political Energy. I, Carmelita Tropicana Offers The First Comprehensive Collection Of Her Work, From Memorias De La Revolucion (with Uzi Parnes) To Your Kunst Is Your Waffen (with Ela Troyano). Plays / Performance Script -- Memorias De La Revolucion / Memories Of The Revolution (by Carmelita Tropicana And Uzi Parnes) -- Milk Of Amnesia / Leche De Amnesia -- Chicas 2000 -- Sor Juana: The Nightmare (a Work In Progress By Carmelita Tropicana And Ela Troyano) -- Screenplay -- Carmelita Tropicana: Your Kunst Is Your Waffen (screenplay By Carmellita Tropicana And Ela Troyano) -- Short Performance Scripts And Essays -- The Conquest Of Mexico As Seen Through The Eyes Of Hernan Cortes's Horse (by Carmelita Tropicana And Uzi Parnes) (excerpt) -- Performance Art Manifesto -- Radio Spot For Wnyc -- El Recibo Social / The Social Visit -- Food For Thought. Alina Troyano With Ela Troyano And Uzi Parnes ; Edited By Chon A. Noriega. Includes Bibliographical References.",en,,"Height: 8.75 Inches, Length: 5.5 Inches, Weight: 0.64 Pounds, Width: 0.5 Inches",19,https://images.isbndb.com/covers/60/34/9780807066034.jpg,Success,138,22.3.4
0-8118-2267-2,A Safe Place: A Journal for Women with Breast Cancer,"Pike, Jennifer",Chronicle Books,216,8/1/1999,Spiral-bound,"Written by a breast cancer survivor, A Safe Place fills a niche that other works on the subject have not. Focusing on the therapeutic value of journal writing, this book takes a fundamentally positive look at breast cancer and the personal growth that can come out of such a battle. While offering practical medical information, A Safe Place encourages a woman to start writing about her experiences, providing a private venue to explore feelings, confront fears, and regain peace and equilibrium in the midst of illness and the process of recovery. With a comprehensive resource guide and reading list, and inspiring quotations from other women who have shared this experience, A Safe Place is a valuable tool in the fight to become a survivor, both physically and psychologically. <br>
 Author Biography: Jennifer Pike, a writer and bookseller in Vancouver, struggled with and overcame her own encounter with breast cancer in 1993. <br>",en,,"Height: 9.3 Inches, Length: 8 Inches, Weight: 1.62921611618 Pounds, Width: 1.2 Inches",1.99,https://images.isbndb.com/covers/26/71/9780811822671.jpg,Success,138,22.3.4
0-8118-2358-X,Oaxacan Ceramics: Traditional Folk Art by Oaxacan Women,"Wasserspring, Lois",Chronicle Books,132,3/1/2000,Paperback,"<p><P>Prized by collectors worldwide, Oaxacan crafts are among the most popular forms of folk art today. This celebration of Mexican ceramics combines a gallery of more than one hundred stunning photographs with an insightful text that illuminates the artistry and the artists&#151;all of whom are women. The fanciful, brightly colored works spring from the rich imaginations of rural women drawing on enduring religion, mythology, and themes from their everyday lives. <i>Oaxacan Ceramics</i> tells the remarkable story of six of the most renowned artisans who live and work in villages near the city of Oaxaca. Their exuberant, whimsical creations range from the fantastic to the religious, including mermaids, angels, Zapotec creatures, figures of Diego Rivera and Frida Kahlo, vases, candle holders, and decorative plates&#151;all finely crafted and distinctly colored. <i>Oaxacan Ceramics</i> paints an extraordinary portrait of a vibrant culture and its art.</p><h3>Library Journal</h3><p>Oaxaca is one of the poorest states in Mexico, and nearly half a million of its three million inhabitants have turned to the craft traditions of their ancestors to sustain themselves. Among the many popular art forms, the folk art of ceramics is the most widespread. Colorful and insightful, this book profiles the top artists working in this popular craft today and celebrates the new direction taken in pottery--the transition from utilitarian to whimsical and decorative. While some pieces remain utilitarian, others sport colorful fish or angel faces protruding in bas-relief. Bright, cheerful colors cover nativity figurines, animals and mermaids from folklore, skeletons in dress-up, and Frida Kahlo lookalikes. Wasserspring (Latin American studies, Wellesley Coll.) discusses the lives of the mostly women potters as well as their techniques and artistic tradition. The quality of the photographs and paper is outstanding, as is the price for such a well-produced art book. Although there are many larger books on Mexican art, as a single source on Oaxacan ceremics, this book is unique. Recommended for academic libraries and large public libraries with contemporary or Latin American art collections as well as special libraries with an interest in Latin American art or culture.--Sylvia Andrews, Indiana State Lib., Indianapolis Copyright 2000 Cahners Business Information.</p>",en,First Edition,"Height: 10 Inches, Length: 8.75 Inches, Weight: 1.4109584768 Pounds, Width: 0.5 Inches",4.82,https://images.isbndb.com/covers/35/86/9780811823586.jpg,Success,138,22.3.4
0-374-14398-6,Dreaming by the Book,"Scarry, Elaine",Farrar Straus & Giroux,292,1999,Hardcover,"<p><i>Dreaming by the Book</i> explores the almost miraculous processes by which poets and writers teach us the work of imaginative creation. Writers from Homer to Heaney instruct us in the art of mental composition, even as their poems progress. Just as painters understand paint, composers musical instruments, and sculptors stone or metal, verbal artists understand the only material in which their creations will get made-the back-lit tissue of the human brain. In her brilliant synthesis of literary criticism, philosophy, and cognitive psychology, Elaine Scarry explores the principal practices by which writers bring things to life for their readers.</p>",en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 0.3 Pounds, Width: 1 Inches",3.1,https://images.isbndb.com/covers/39/85/9780374143985.jpg,Success,138,22.3.4
0-374-23720-4,Prime Time Blues: African Americans on Network Television,"Bogle, Donald",Farrar Straus & Giroux,520,2001,Hardcover,Donald Bogle. Includes Bibliographical References (p. [487]-489) And Index.,en,1,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 2.2 Pounds, Width: 1.5 Inches",30,https://images.isbndb.com/covers/72/02/9780374237202.jpg,Success,139,22.3.4
0-374-18444-5,Leaps of Faith,"Kranz, Rachel",Farrar Straus & Giroux,565,2000,Hardcover,,en,First Edition,"Height: 9.5 Inches, Length: 6.75 Inches, Weight: 2.0833683759 Pounds, Width: 1.75 Inches",25,https://images.isbndb.com/covers/44/45/9780374184445.jpg,Success,139,22.3.4
0-374-14774-4,Asian American Dreams: The Emergence of an American People,"Zia, Helen",Farrar Straus & Giroux,356,2000,Hardcover,"This book is about the transformation of Asian Americans from a few small, disconnected, and largely invisible ethnic groups into a self-identified racial group that is influencing every aspect of American society. It explores the junctures that shocked Asian Americans into motion and shaped a new consciousness, including the murder of Vincent Chin, a Chinese American, by two white autoworkers who believed he was Japanese; the apartheid-like working conditions of Filipinos in the Alaska salmon canneries; the boycott of Korean American greengrocers in Brooklyn; the L.A. riots; and the casting of non-Asians in the Broadway musical Miss Saigon. The book also examines the rampant stereotyping of Asian Americans, which has an impact on key issues concerning all Americans, from affirmative action and campaign finance to popular culture and national security.
<p> Helen Zia, the daughter of Chinese immigrants, was born in 1952, when there were only 150,000 Chinese Americans in the entire country, and she writes as a personal witness to the dramatic changes involving Asian Americans.</p>",en,First Edition,"Height: 9.25 Inches, Length: 6.25 Inches, Weight: 1.35 Pounds, Width: 1.25 Inches",26,https://images.isbndb.com/covers/77/47/9780374147747.jpg,Success,139,22.3.4
0-374-52618-4,Equal Justice Under Law: An Autobiography,"Motley, Constance Baker","Farrar, Straus and Giroux",288,9/10/1999,Paperback,"A Civil Rights Lawyer Who Became The First African American Female Federal Judge, Describes Her Career, Including Working With Thurgood Marshall's Naacp Legal Team",en,Edition Unstated,"Height: 8.5 Inches, Length: 5.5 Inches, Weight: 0.9 Pounds, Width: 0.6909435 Inches",22,https://images.isbndb.com/covers/61/84/9780374526184.jpg,Success,139,22.3.4
0-374-10580-4,Some Things That Stay,"Willis, Sarah",Farrar Straus & Giroux,275,2000,Hardcover,"A stunning first novel about a young girl's coming-of-age in the 1950s. 
<p>Tamara Anderson's father is a landscape artist who quickly tires of the scenery, so every year her family seeks out new locations for his inspiration. When the Andersons move to a farmhouse in Sherman, New York, in the spring of 1954, fifteen-year-old Tamara and her mother want to settle down and make it home. Sherman begins to work a strange magic on Tamara and her siblings: there's the proselytizing family in the tar-paper house across the street; the dairy cow that becomes a beloved pet; the dead boy who used to live in Tamara's bedroom; her friend Brenda, who teaches her to swear; and Brenda's big brother, Rusty, an irresistible freckle-faced redhead. While Tamara experiences her first real year of happiness, her mother is diagnosed with tuberculosis, forcing her into a sanatorium. Tamara struggles with her desire to stay in Sherman, her fear of losing her mother, and her anger at being left in charge of two younger siblings while her father escapes into the world of his art.</p>
<p>Deeply moving, with a profound understanding of family dynamics and adolescent anguish, Some Things That Stay introduces an unforgettable narrative voice and marks the arrival of a distinctive, new American talent.</p>",en,First Edition,"Height: 8.75 Inches, Length: 6 Inches, Weight: 1 Pounds, Width: 1.25 Inches",1.99,https://images.isbndb.com/covers/58/08/9780374105808.jpg,Success,139,22.3.4
0-86547-577-6,My Kitchen Wars,"Fussell, Betty Harper",North Point Pr,238,1999,Hardcover,A Memoir.--jacket. Assault And Battery -- To Arms With Squeezer And Slicer -- Annihilation By Pressure Cooker -- Blitzed By Bottle Caps And Screws -- Invasion Of The Waring Blenders -- Ambushed By Rack And Tong -- Hot Grills -- Attack By Whisk And Cuisinart -- To Sea In A Sieve -- Cold Cleavers -- Breaking And Entering With A Wooden Spoon. Betty Fussell.,en,,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 0.95 Pounds, Width: 0.75 Inches",23,https://images.isbndb.com/covers/57/79/9780865475779.jpg,Success,139,22.3.4
1-57859-092-2,The St. James Women Filmmakers Encyclopedia: Women on the Other Side of the Camera,,Visible Ink Pr,650,1999,Paperback,"A slice of the St. James Women Filmmakers and Their Films. The VIP version covers 210 important women from around the globe who have worked behind the scenes of films, including directors, producers, screenwriters, animators, art directors, editors and costume designers.",en,,"Height: 9.25 Inches, Length: 7.25 Inches, Weight: 2.59 Pounds, Width: 1.5 Inches",1.99,https://images.isbndb.com/covers/09/26/9781578590926.jpg,Success,140,22.3.4
0-8090-7384-6,No Constitutional Right to Be Ladies: Women and the Obligations of Citizenship,"Kerber, Linda K.",Hill and Wang,432,9/1/1999,Paperback,,en,Illustrated,"Height: 8.2700622 Inches, Length: 5.8299096 Inches, Weight: 1.23899791244 Pounds, Width: 0.9559036 Inches",20,https://images.isbndb.com/covers/38/49/9780809073849.jpg,Success,140,22.3.4
0-8021-1649-3,At the Full and Change of the Moon: A Novel,"Brand, Dionne",Grove Pr,302,1999,Hardcover,A Novel On Trinidad's Diaspora. It Follows The Lives Of The Descendants Of A Witch Who Staged A Mass Suicide In 1824 To Protest Slavery. The Descendants Range From A Gangster In The U.s. To A Prostitute In Holland. Dionne Brand.,en,First Edition,"Height: 8.25 Inches, Length: 5.75 Inches, Weight: 1.08908357428 Pounds, Width: 1 inches",24,https://images.isbndb.com/covers/64/99/9780802116499.jpg,Success,140,22.3.4
0-571-19965-8,"Nobody Said Not to Go: The Life, Loves, and Adventures of Emily Hahn","Cuthbertson, Ken",Faber & Faber,400,1999,Paperback,,en,First Paperback Edition,"Height: 9.5 Inches, Length: 6.5 Inches, Weight: 1.2 Pounds, Width: 1.25 Inches",16,https://images.isbndb.com/covers/96/55/9780571199655.jpg,Success,140,22.3.4
0-87113-754-2,The Pleasing Hour,"King, Lily",Atlantic Monthly Pr,237,1999,Hardcover,By Lily King.,en,First Edition,"Height: 9.5 Inches, Length: 6.25 Inches, Weight: 1.10010668738 Pounds, Width: 1 Inches",24,https://images.isbndb.com/covers/75/48/9780871137548.jpg,Success,140,22.3.4
